seed,epoch,path,bytes,inode,coco_dev_mean_R1,lr
44,10,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_10.pt,226348811,10554101927980892161,0.4665151983499527,0.0017190809535636298
44,11,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_11.pt,226348811,2374407472804986881,0.46327386796474457,0.0015511277946525298
44,12,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_12.pt,226348811,6166034008352948225,0.47205275297164917,0.0013778985534407648
44,13,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_13.pt,226348811,4008087713590476801,0.47291310131549835,0.001202676934101364
44,14,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_14.pt,226348811,4206628929220575233,0.4830112010240555,0.0010287844079898854
44,15,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_15.pt,226348811,218963080370388993,0.48107101023197174,0.000859517252395638
44,16,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_16.pt,226348811,11051579283254018049,0.48377083241939545,0.0006980840668673688
44,17,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_17.pt,226348811,8421451978882809857,0.4861898869276047,0.0005475449515433472
44,18,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_18.pt,226348811,3386249350618021889,0.48712992668151855,0.00041075350041114674
44,19,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_19.pt,226348811,6228478431359336449,0.48828935623168945,0.00029030270906305446
44,20,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_20.pt,226348811,11569049487754395649,0.49160945415496826,0.00018847582231055714
44,21,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_21.pt,226348811,7267363555511107585,0.49200931191444397,0.00010720305338218752
44,22,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_22.pt,226348811,15765299768389140481,0.49394915997982025,4.8024995128303944e-05
44,23,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_23.pt,226348811,16402955734917382145,0.4932892322540283,1.2063416803800502e-05
44,24,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_24.pt,226348811,18122259266437709825,0.4930691421031952,0.0
